,in,out1,out2
403,1908SpringI4,MAO1:GAS1:ENC1:TUN1:GOL1:VEN1:WAL1:TUS1:TRI1:MAR1:PIA1,VEN45:NAP34:TUN33:IOS25:ROM23:NAF16:TUS11:TRI10:TYS8:VIE8:TYR7:PIA7:APU7:MAO6:ADS6:MAR5:SPA(SouthCoast)5:POR4:GOL4:WMS3:MUN3:GAS3:BUR2:NWG2:ENC2:SIL1:RUM1:NAO1:GAL1:CLY1:SER1:SPA1:ALB1:AES1:YOR1:BER1:BUD1:WAL1
404,1908SpringG0,MUN6:KIE4:HOL3:BUR2:PRU2:BER2:DEN2:SIL1:BOH1:BAL1:GOB1:TYR1:PIA1,MUN11:KIE8:BER7:DEN7:HOL5:PRU4:SIL4:RUH3:BUR2:BOH2:BAL2:TYR2:BEL2:GOB1:PAR1:GAL1:PIA1:NTH1:SWE1:ENC1
405,1908SpringG9,BER2:KIE2:RUH1:NTH1:HOL1,RUH38:KIE30:HOL29:MUN23:PAR21:BER20:MAR19:BEL18:DEN16:BUR13:HEL6:GAS5:YOR5:NTH5:SWE5:BAL4:SPA4:PIC4:ENC3:POR2:BRE2:GOB2:WAL2:SIL2:LON2:PRU2:VIE1:MAO1:LVP1:SKA1:IRS1:WMS1:STP1:UKR1:EDI1:LIV1:BOH1
406,1908SpringG41,"Series([],Name:location,dtype:int64)",DEN45:KIE40:BER34:SIL22:PRU22:BOH20:MUN19:RUH18:HOL17:VIE16:WAR16:SWE10:BEL10:NTH8:BAL8:EDI5:HEL5:NWY4:GOB4:SKA4:BUR3:LON2:FIN2:LVP1:MOS1:BRE1:STP1:NWG1:CLY1:SER1:NAO1:CON1:YOR1:PIC1:LIV1:ENC1
407,1908SpringG4,GAL1:KIE1:ENC1,HOL71:MUN62:BER57:KIE54:BEL52:RUH48:DEN45:BAL30:BUR27:SWE26:PIC19:FIN18:PRU15:SIL11:BOH10:HEL8:WAR6:NTH6:TYR5:LIV4:ENC4:MAR4:GAL3:GAS3:EDI2:NWY2:STP2:STP(SouthCoast)1:YOR1:NWG1:VIE1:GOB1:CLY1:NAO1:WAL1:MOS1:LVP1:PIA1:IRS1:PAR1:BRE1:POR1:MAO1
408,1908SpringA0,SER5:BUD5:VIE5:TRI3:RUM2:GRE2:GAL2:STP1:BLA1:ALB1,BUD12:SER9:TRI8:VIE8:TYR3:GRE3:ALB3:RUM3:GAL3:ADS2:UKR1:BUL1:IOS1:AES1:STP1:WAR1:VEN1:BLA1:RUH1
409,1908SpringA9,TRI59:VIE53:TYR53:BUD49:IOS45:MUN37:GRE30:BOH29:PIA29:VEN28:ROM25:BUL25:RUM24:SER23:AES22:SMY19:GAL19:TUN17:WMS17:NAP17:CON17:TUS17:SIL16:GOL16:MAR16:BUR14:TYS14:APU13:ADS12:ALB11:NAF9:ANK8:SPA(SouthCoast)7:MAO6:POR6:KIE6:BRE5:SEV5:SPA5:RUH5:PAR4:EMS4:BEL4:GAS4:WAR4:MOS3:ARM3:UKR3:BER3:HOL2:PIC1:DEN1:IRS1:BUL(EastCoast)1:FIN1,VIE110:TYR107:TRI104:BUD89:IOS84:MUN78:VEN67:PIA62:GRE57:BUL49:TUS47:BOH46:ROM46:SER44:WMS44:RUM43:CON41:ALB38:GAL34:BUR34:AES33:NAP31:MAR30:TUN29:GOL29:SMY27:NAF26:TYS25:ADS22:SIL21:...:SPA(SouthCoast)11:RUH11:PAR10:ANK10:MAO10:POR10:KIE10:BRE9:GAS8:BEL7:BER6:SPA6:SEV6:UKR6:EMS6:MOS4:HOL4:ARM4:WAR4:BUL(SouthCoast)2:PIC1:IRS1:DEN1:SPA(NorthCoast)1:PRU1:ENC1:BLA1:LVP1:BUL(EastCoast)1:FIN1
410,1908SpringA41,TRI56:TYR43:BUD40:VIE39:VEN36:BUL35:IOS34:ROM26:BOH26:MUN24:NAP22:SER21:GRE20:CON20:RUM20:TUS19:PIA16:GAL15:SIL14:SMY13:ADS12:TUN12:AES12:TYS12:GOL12:APU10:ANK8:WAR7:UKR7:ALB6:EMS6:SEV5:MOS4:WMS4:KIE4:ARM3:MAR2:NAF2:MAO2:SPA(SouthCoast)1:BUL(SouthCoast)1:BUL(EastCoast)1:GAS1:POR1:PRU1:DEN1:BLA1:RUH1:LIV1:BER1:HOL1:EDI1,TRI209:BUD191:VIE183:TYR133:VEN114:SER113:BOH107:IOS101:GRE95:BUL94:NAP90:GAL81:MUN63:ROM62:RUM61:TUN60:ADS56:ALB54:AES48:SMY47:CON45:APU44:PIA40:TUS37:SIL31:TYS27:EMS17:ANK17:UKR16:GOL15:KIE12:WAR12:BER11:SEV10:WMS6:MOS6:RUH5:MAR5:ARM5:BUL(SouthCoast)5:BUL(EastCoast)4:NAF4:BLA4:HOL2:MAO2:PRU2:DEN2:SPA(SouthCoast)2:LIV2:BUR2:GAS1:EDI1:POR1:PIC1:BEL1
411,1908SpringA4,BOH4:BUD4:SER3:TRI3:SIL2:VIE2:GAL2:TYR2:MUN1:MOS1:LIV1:GRE1:PIA1,VIE61:TRI33:BOH27:TYR26:SER23:WAR22:BUD21:TYS17:AES16:GAL10:VEN10:ROM5:MUN5:SIL5:RUM3:NAP3:PIA3:ADS3:MOS2:LIV2:TUS2:TUN2:BER2:MAR2:APU2:SPA1:ALB1:UKR1:IOS1:GRE1:PRU1
412,1908SpringT0,BLA3:ANK2:BUL1:EMS1:BOH1:SEV1:UKR1:GAL1:CON1:SER1:ADS1:IOS1:AES1:RUM1:GRE1:APU1,CON8:SMY7:BUL6:BLA6:SEV5:ANK4:GRE4:RUM4:AES3:SER3:GAL2:IOS2:ADS2:BOH1:NAP1:ARM1:ROM1:UKR1:EMS1:ALB1:TYS1:APU1
413,1908SpringT9,SMY1:BUL(EastCoast)1:SEV1:CON1:ANK1,CON15:SMY12:ANK11:BLA8:BUL6:ARM5:TUN3:IOS3:NAP3:SEV2:GRE2:AES2:WMS2:BUL(EastCoast)1:SER1:TYS1:MAO1
414,1908SpringT41,"Series([],Name:location,dtype:int64)",GRE36:AES27:ARM27:CON24:EMS18:TYS17:BUL(SouthCoast)16:SMY14:ANK9:BLA7:BUL6:RUM4:IOS3:NAP2:TUN2:SIL1:SEV1:ALB1:SYR1:VEN1:LIV1
415,1908SpringT4,CON86:IOS83:SEV80:BLA70:SMY69:ANK64:BUD58:GRE57:GAL54:AES54:NAP53:TRI53:SER51:RUM50:TUN49:MOS45:VEN41:ARM37:WAR35:ROM34:ALB33:APU28:SIL26:TYS24:BUL23:VIE22:TYR20:UKR19:MUN19:GOL14:ADS12:STP11:LIV11:WMS10:BOH10:TUS9:PIA8:BER7:PRU7:EMS7:NAF5:SPA(SouthCoast)3:POR3:MAO3:NWY2:SWE2:BUL(SouthCoast)2:MAR2:DEN2:BUR1:SYR1:KIE1:RUH1:BUL(EastCoast)1,CON112:SEV106:IOS89:AES80:BLA78:SMY74:SER73:GAL71:RUM70:ANK68:GRE61:BUD58:TRI57:ARM54:NAP54:TUN50:MOS49:VEN42:ALB37:WAR35:ROM35:BUL34:APU31:SIL26:TYS26:VIE24:TYR21:UKR21:MUN20:ADS14:GOL14:LIV12:STP11:BOH10:WMS10:TUS9:PRU8:PIA8:EMS8:BER8:NAF5:SPA(SouthCoast)4:POR3:MAO3:MAR2:NWY2:SWE2:BUL(SouthCoast)2:DEN2:BUR1:SYR1:KIE1:RUH1:BUL(EastCoast)1
416,1908SpringR0,UKR1:BLA1:SYR1:SEV1:MOS1:WAR1:SKA1:IOS1:BAR1,WAR9:UKR7:MOS6:SEV6:SWE4:NWY4:SIL4:GAL4:BLA3:FIN2:STP(NorthCoast)2:STP2:STP(SouthCoast)1:ANK1:SYR1:RUM1:VIE1:GOB1:IOS1:SKA1:PRU1:BUL(EastCoast)1:BAR1
417,1908SpringR9,WAR77:BER61:SEV55:SIL52:NWY51:DEN50:SWE40:KIE40:MOS38:STP(NorthCoast)38:FIN32:NTH29:CON28:NWG26:HOL26:BLA25:UKR25:PRU23:STP21:ANK20:RUM19:BEL18:MUN16:SMY13:HEL13:IOS12:BAL11:EDI11:LON11:GAL11:..:MAO6:BUL6:STP(SouthCoast)5:BUR4:CLY4:BAR4:WMS3:VIE2:GRE2:IRS2:EMS2:BUL(SouthCoast)2:YOR2:GOB2:PAR2:BUD2:SYR2:NAO2:SPA(SouthCoast)2:NAP1:MAR1:SPA1:SER1:BRE1:POR1:BUL(EastCoast)1:TYR1:TYS1:ALB1:NAF1,WAR112:NWY89:BER88:SEV86:DEN79:MOS72:SIL69:SWE65:KIE64:STP(NorthCoast)52:UKR45:BLA44:NTH43:CON42:PRU41:NWG40:FIN38:STP36:RUM34:ANK34:HOL33:BAL27:SMY26:MUN24:BEL23:GAL20:EDI19:LIV18:HEL17:AES17:...:STP(SouthCoast)7:BUR6:YOR5:EMS4:SYR4:GOB4:CLY4:NAO4:VIE3:BUL(SouthCoast)3:WMS3:SPA(SouthCoast)2:BUL(EastCoast)2:IRS2:PAR2:POR2:TUN2:BUD2:GRE2:NAF1:NAP1:APU1:BRE1:TYR1:SPA1:SER1:MAR1:TYS1:GOL1:ALB1
418,1908SpringR41,WAR67:NWY58:BER57:SEV47:DEN45:SIL44:MOS39:SWE38:CON37:STP(NorthCoast)36:RUM34:UKR33:KIE31:PRU30:AES29:NWG25:NTH25:BAL25:GAL24:SMY23:STP21:ANK20:BLA17:BUL17:BOH16:LIV16:ARM16:FIN15:SKA13:EDI12:..:STP(SouthCoast)7:LVP7:NAO6:CLY6:RUH6:EMS6:GRE5:BUL(EastCoast)5:LON5:ENC5:VIE5:YOR5:TUN4:GOB4:SYR3:SER3:BUD3:BEL3:BUL(SouthCoast)3:TYS3:MAO2:TUS2:BUR2:WAL2:NAP1:PIC1:WMS1:IRS1:GAS1:SPA(SouthCoast)1,WAR145:SEV133:SIL128:NWY127:PRU99:MOS98:BER95:CON88:DEN85:UKR84:ANK75:STP(NorthCoast)74:SWE73:RUM60:STP53:SMY51:BAL51:BLA51:KIE48:GAL46:NTH43:LIV38:AES38:NWG36:BUL36:IOS33:FIN29:HOL29:GOB28:ARM28:...:NAO10:LON10:LVP10:STP(SouthCoast)9:EMS8:YOR8:RUH8:VIE7:BUL(EastCoast)7:SYR6:GRE6:BUD6:BEL5:ENC5:MAO5:SER4:WAL4:TYS4:BUR3:BUL(SouthCoast)3:TUS2:WMS2:VEN1:ALB1:PIC1:IRS1:NAP1:SPA(SouthCoast)1:GAS1:BRE1
419,1908SpringR4,WAR2:SIL1:BLA1:SEV1:DEN1:BUD1:NWY1:GAL1,MOS53:WAR42:STP35:NWY15:SWE13:LIV11:SIL9:GAL7:FIN7:DEN6:BAL5:BLA5:SEV5:MUN4:RUM4:PRU4:GOB4:STP(NorthCoast)3:BOH3:KIE3:VIE2:BER2:BAR2:BUD2:TYR2:BEL1:VEN1:EDI1:STP(SouthCoast)1:UKR1
420,1908FallE0,NTH2:ENC2:MAO1:LON1:SPA1:BEL1:BRE1:SWE1:LVP1:SKA1:NAF1:NAO1:IRS1:NWY1,NTH9:LON8:SKA5:NWY4:ENC4:BEL3:DEN3:IRS3:LVP3:EDI3:SWE3:WMS2:LIV2:YOR2:NAF2:BRE2:NWG2:BAR2:MAO2:WAL1:STP1:PIC1:SPA1:STP(NorthCoast)1:NAO1:UKR1
421,1908FallE9,KIE3:NTH3:BAL2:HOL2:ENC2:MAO1:NAO1:EDI1:BEL1:BRE1:BAR1:GOB1:WAL1:DEN1,NTH54:EDI50:NWG39:ENC37:LON33:MAO33:HEL17:BEL16:YOR15:HOL15:IRS14:LVP14:BRE13:WAL12:NWY11:SKA11:BAR10:NAO10:POR9:DEN9:KIE9:CLY7:SWE7:PAR6:PIC4:GAS4:RUH3:BAL3:SPA(SouthCoast)3:GOB3:SPA(NorthCoast)2:STP(NorthCoast)1:STP1:SPA1:PIA1:GOL1:SIL1
422,1908FallE41,NAO1,NTH70:NWY30:SWE28:BAL28:LON27:EDI25:YOR24:GOB20:LVP20:STP19:DEN18:WAL17:NWG16:HOL13:KIE12:HEL12:IRS12:ENC11:SKA11:BAR10:NAO10:BEL8:CLY7:FIN3:POR3:MAO3:BRE3:GAS3:PIC3:BER3:LIV2:TUN1:PAR1:STP(NorthCoast)1:STP(SouthCoast)1:RUH1:MUN1:SIL1:PRU1
423,1908FallE4,NTH20:DEN19:HEL18:KIE17:SIL16:BER16:BAL5:NWG4:NWY4:SWE3:ENC2:FIN2:MAO2:HOL2:BAR2:STP1:GAS1:TUS1:BEL1:SPA(SouthCoast)1:STP(NorthCoast)1:WMS1:NAF1,NTH101:KIE53:NWY49:ENC44:MAO42:DEN34:HOL34:STP32:BEL31:SKA28:HEL26:LON24:BRE21:BER21:SWE19:STP(SouthCoast)16:YOR16:SIL16:BAL16:EDI16:NWG15:BAR14:LVP14:IRS12:FIN10:GOB9:NAO9:WAL8:LIV7:STP(NorthCoast)6:WMS5:RUH5:NAF4:CLY3:PAR3:PRU3:PIC3:MUN2:GAS2:BUR2:MOS2:POR2:SPA(NorthCoast)1:SPA(SouthCoast)1:TYS1:TUS1:SPA1:MAR1
424,1908FallF0,BRE2:BUR1:PAR1:TYS1:PIC1:MAR1,BRE8:PIC8:MAR7:MAO6:BUR6:PIA3:SPA3:PAR3:ENC3:GAS2:BEL2:SPA(SouthCoast)2:RUH2:TUN2:WAL2:NAF1:TUS1:YOR1:NAO1:MUN1:HOL1:TYS1:WMS1:DEN1:GOL1
425,1908FallF9,BUR4:MAR2:IOS2:RUH2:TYS2:PIA1:MAO1:TYR1:ROM1:TUS1:GAS1:NAP1:NAF1:PIC1:BOH1:MUN1:BEL1:ENC1,BUR54:MAR46:BRE37:BEL36:MAO36:PAR30:PIC28:RUH23:GAS22:ENC18:SPA(SouthCoast)15:GOL14:POR13:WMS13:SPA12:TUN10:LVP10:PIA10:IRS10:HOL8:NAF8:TYS8:TUS7:WAL7:NTH7:LON7:MUN6:NAO6:YOR4:IOS4:NWG4:NAP3:EDI3:TYR3:SPA(NorthCoast)3:ROM3:HEL2:CLY2:SMY1:GRE1:BAR1:EMS1:DEN1:BOH1
426,1908FallF41,RUH92:KIE67:NTH65:HOL62:BUR62:NWG55:TUN53:GOL45:ENC43:MUN41:BEL41:SPA(SouthCoast)41:MAO40:TYS39:PIA38:NAO37:WMS35:BER27:VEN26:PAR23:BAR22:NAF20:IOS17:MAR15:NAP14:ROM13:LON13:HEL12:TUS12:NWY12:..:BOH9:DEN9:PIC9:SKA8:CLY8:APU8:YOR7:GAS7:SPA6:EMS6:ADS6:IRS5:LVP5:SIL5:BRE5:AES4:PRU4:WAL4:FIN3:POR3:SWE3:GOB2:VIE2:ALB1:TRI1:GAL1:STP(NorthCoast)1:LIV1:GRE1:BAL1,RUH142:BUR141:HOL103:BEL100:ENC99:NTH97:MAO94:KIE90:TUN88:GOL82:TYS76:PIA74:WMS72:SPA(SouthCoast)72:NWG69:MUN65:MAR60:NAO60:LON44:PAR42:PIC42:BRE42:VEN37:EDI32:BER31:IOS31:GAS30:LVP29:ROM29:BAR27:...:POR22:IRS22:YOR22:WAL21:NAP20:HEL19:CLY19:TYR17:SPA17:NWY16:APU15:DEN12:SKA11:BOH9:ADS8:AES7:PRU6:SIL6:SWE6:EMS6:TRI4:FIN4:GOB2:VIE2:LIV1:BAL1:GAL1:STP(NorthCoast)1:GRE1:ALB1
427,1908FallF4,BUR1:PAR1:RUH1:PIC1:BEL1:ENC1,MAR67:SPA(SouthCoast)64:RUH58:BUR51:GAS47:PIC42:BRE42:PAR41:WMS32:POR28:SPA28:MUN23:MAO21:PIA14:GOL14:BEL13:ENC12:TUN12:TYS10:TUS9:IRS7:TYR5:ROM5:NAF5:HOL3:LON3:WAL3:NAP2:NAO2:SWE2:LVP2:IOS1:VIE1:CLY1:NTH1:VEN1
428,1908FallI0,VEN2:TUN1:IOS1:TYR1:SYR1:MUN1:EMS1:NAF1,VEN11:IOS6:NAP5:ROM4:TYR4:ADS3:TUN2:APU2:TYS2:TRI2:VIE2:AES2:ALB1:UKR1:NAF1:TUS1:SER1:SMY1:SYR1:EMS1:WMS1:MUN1:SIL1:POR1
429,1908FallI9,"Series([],Name:location,dtype:int64)",SPA(SouthCoast)25:TYS17:GOL15:VEN14:TUN14:IOS11:PIA10:WMS10:TUS10:NAP9:MAR8:ROM8:APU5:GAS5:MAO4:LVP3:EMS3:BUR3:SPA3:ADS3:POR3:BRE3:AES3:TYR2:SMY2:SYR1:SPA(NorthCoast)1:SER1:NWG1:PAR1:TRI1:BUD1:NAF1
430,1908FallI41,CON1:SER1:GOL1:IOS1:AES1:RUM1:TRI1,ROM59:NAP38:IOS22:TYS21:TUN19:APU18:VEN17:TUS15:AES11:PIA9:WMS8:SMY8:GOL7:TYR7:MAO4:ADS4:ANK3:SIL3:POR3:CON3:EMS3:ALB3:NAF2:BER2:MUN2:BUL(SouthCoast)2:BOH2:RUM1:BLA1:MAR1:SPA1:NAO1:SER1:GAS1:KIE1:SEV1:TRI1:SPA(NorthCoast)1:SPA(SouthCoast)1:NWG1
431,1908FallI4,GAS1:TUN1:GOL1:VEN1:TYR1:LON1:TUS1:SPA1:POR1:PIA1,NAP29:TUN29:TYR26:GOL26:VEN25:IOS23:ROM22:NAF18:PIA15:ADS10:TYS9:TRI9:VIE8:MAR7:WMS7:APU6:BOH5:TUS4:GAS4:MAO4:EMS3:POR3:SPA(SouthCoast)3:MUN3:SPA3:LON2:NAO2:GRE1:RUH1:BER1:BUR1:AES1:IRS1:SIL1:PAR1:ALB1:UKR1:WAR1:HOL1:EDI1:ENC1
432,1908FallG0,KIE5:HOL3:MUN2:BAL2:DEN2:BOH2:TYR2:SIL1:RUH1:LIV1:SWE1:GOB1:BER1:PRU1:PIC1:MAR1:PIA1,HOL7:KIE7:DEN6:BOH4:MUN4:PRU3:SWE3:BAL3:BER3:RUH3:ENC2:SIL2:TYR2:PIA2:LIV1:MAR1:BUR1:HEL1:PAR1:PIC1:BEL1:GOB1
433,1908FallG9,HOL2:RUH1:DEN1:EDI1:SWE1:PRU1,RUH26:KIE26:HOL24:DEN19:BEL19:MAR18:BUR15:MUN12:BER10:HEL9:PIC8:BAL8:PAR7:BRE6:ENC5:NTH5:LON5:SPA5:SWE5:SKA4:EDI3:POR3:BOH3:SIL3:LVP2:NWY2:PRU2:WMS1:GOB1:NWG1:CLY1:MAO1:WAL1:YOR1:IRS1:LIV1:GAS1
434,1908FallG41,"Series([],Name:location,dtype:int64)",DEN37:KIE32:HOL25:RUH19:BOH19:MUN19:LIV17:WAR17:GAL17:BER17:TRI16:BAL15:SWE13:BEL10:NTH9:GOB7:SIL7:HEL6:SKA6:EDI6:PRU4:NWY4:ENC3:FIN3:LVP2:NWG2:BUR2:LON1:PAR1:BAR1:PIC1:CLY1:SER1:WAL1:YOR1:BUD1:ANK1
435,1908FallG4,VIE1:SIL1:RUH1,HOL77:MUN38:BEL37:KIE34:RUH32:BER27:SWE23:DEN22:BAL21:SIL20:PRU17:HEL11:TYR9:BOH8:BUR8:WAR6:NTH6:PAR4:PIC4:GAL4:LIV4:ENC4:GAS4:GOB4:BRE3:STP3:NWG3:MAO2:SKA2:STP(SouthCoast)2:LVP2:EDI2:VIE2:TYS1:VEN1:NAO1:CLY1:POR1:UKR1:MOS1:MAR1
436,1908FallA0,GAL4:VIE3:RUM3:BUL2:ALB2:SER1:BLA1:TYR1:MOS1:GRE1:UKR1:BUL(SouthCoast)1:TRI1,GAL6:BUD6:RUM5:VIE4:SER4:BUL4:GRE3:TRI3:WAR2:ALB2:TYR2:UKR1:BUL(SouthCoast)1:BLA1:MOS1:APU1:PIA1
437,1908FallA9,TYR38:VEN34:VIE33:BUL32:BOH31:MUN30:PIA29:BUD29:ADS28:TRI26:SER26:IOS25:GRE24:RUM24:AES20:GAL20:TUS20:ROM19:CON19:GOL17:NAP17:MAR17:TYS16:TUN16:SMY16:BUR15:WMS15:APU14:SIL13:UKR11:MAO10:RUH9:ALB8:ANK8:WAR8:SPA8:POR8:NAF7:SEV5:GAS5:BER5:PAR5:KIE5:SPA(SouthCoast)4:MOS4:HOL3:PIC3:EMS3:BEL3:ARM2:BLA2:BRE2:ENC2:IRS1:STP1:PRU1:SYR1:BUL(SouthCoast)1,TYR85:VIE61:VEN60:TRI57:PIA54:BUD54:BOH53:BUL52:MUN51:TUS50:SER49:RUM45:ADS45:CON44:WMS43:GRE43:IOS43:TUN41:ROM40:ALB37:AES34:MAR33:TYS30:GOL26:NAF25:NAP25:GAL24:SMY22:BUR20:APU20:..:MAO14:RUH14:UKR13:SPA11:ANK10:SPA(SouthCoast)9:WAR9:POR9:BER8:EMS7:HOL6:SEV6:PAR6:KIE6:BEL6:MOS4:BRE4:BLA3:ENC3:ARM3:PIC3:IRS2:BUL(SouthCoast)2:PRU1:STP1:SYR1:LIV1:LON1:LVP1:NAO1
438,1908FallA41,TYR49:BOH38:ADS32:VEN30:IOS28:BUL27:BUD27:VIE25:RUM24:MUN23:TRI22:SER21:PIA21:NAP20:ROM20:GAL20:CON19:TUS17:GRE17:TYS16:AES16:SIL15:ALB13:SEV10:GOL10:ANK10:SMY9:APU8:EMS7:UKR7:TUN7:WMS6:LIV5:WAR5:BER5:ARM5:RUH4:BUR3:SYR3:MAR3:MOS3:NAF3:SPA(SouthCoast)2:KIE2:PRU2:MAO2:BEL1:SPA1:HOL1:POR1:EDI1:STP1:GAS1:BLA1:IRS1:BUL(SouthCoast)1,TYR133:BOH118:SER118:VEN111:TRI107:VIE107:GRE97:BUD94:IOS93:ADS89:BUL89:NAP86:MUN75:RUM73:AES72:GAL70:ALB58:ROM55:TYS48:SIL45:TUS42:CON41:PIA41:APU38:SMY24:UKR19:WAR17:EMS17:GOL17:BER16:SEV16:ANK15:TUN14:WMS13:RUH11:ARM11:MAR10:BUL(SouthCoast)7:BLA7:NAF7:KIE6:LIV6:SYR5:BUR4:MOS4:PRU3:IRS3:MAO3:SPA(SouthCoast)3:SPA2:DEN2:POR2:BEL2:HOL2:EDI1:GAS1:STP1:PIC1
439,1908FallA4,BOH4:TYR3:SER2:VEN2:WAR2:VIE2:GAL2:BUD2:PIA2:SIL1:RUM1:UKR1:STP1:LIV1,BOH60:VIE34:TYR24:GAL23:TYS18:GRE16:BUD14:VEN9:TRI6:SER5:PIA5:SIL4:ADS4:ROM4:APU3:ALB3:WAR3:STP2:MUN2:NAP2:RUM2:SPA1:TUN1:MOS1:WMS1:LIV1:UKR1:GOL1:BER1:TUS1
440,1908FallT0,BUL3:BLA3:RUM2:SMY1:ADS1:MOS1:BOH1:GAL1:CON1:UKR1:ARM1:IOS1:AES1:GRE1:ANK1:APU1,BLA10:BUL8:CON8:SMY7:GRE4:AES4:SEV4:RUM3:ARM3:ANK2:APU2:GAL2:ADS2:ROM2:UKR1:NAP1:IOS1:MOS1:BOH1:ALB1:TRI1
441,1908FallT9,ARM2:EMS1:CON1:BLA1:AES1,ARM12:SMY10:CON10:BUL6:AES6:ANK6:BLA5:WMS4:TUN3:EMS2:GRE2:GOL2:SYR2:IRS1:NAP1:NAF1
442,1908FallT41,"Series([],Name:location,dtype:int64)",BUL(SouthCoast)33:ANK23:IOS22:CON20:GRE20:SMY14:BLA11:AES11:ARM11:BUL6:SYR5:TUN2:NAP2:RUM2:WMS2:BER1:BUL(EastCoast)1:EMS1:SEV1:ALB1:MOS1:VEN1:PRU1:APU1:ADS1
443,1908FallT4,IOS83:SEV74:TYS70:RUM69:BLA68:TUN52:AES51:BUL49:ALB48:GAL46:MOS44:VIE43:BUD42:VEN39:NAP36:WAR32:SMY32:TRI32:ROM31:CON30:SIL28:MUN26:GRE25:SER24:PRU23:BER22:UKR20:EMS17:TYR16:WMS15:ADS14:STP13:BOH13:LIV12:PIA11:TUS11:ARM10:APU10:GOL9:ANK8:FIN4:MAO4:DEN3:POR3:KIE3:SPA(SouthCoast)3:NWY3:BUL(EastCoast)2:NAF2:MAR2:CLY1:GAS1:NAO1:BRE1:NWG1:HOL1:BUR1,IOS106:SEV98:RUM95:AES78:BLA76:TYS72:GAL62:BUL60:TUN53:ALB49:MOS48:SER45:VIE44:VEN42:BUD42:NAP36:TRI35:CON34:SMY33:WAR32:GRE32:ROM32:SIL29:ARM28:MUN26:PRU25:BER22:EMS21:UKR20:TYR18:ADS18:WMS16:BOH15:LIV13:STP13:PIA12:APU12:TUS11:GOL11:ANK9:FIN4:MAO4:SPA(SouthCoast)4:KIE3:POR3:DEN3:NWY3:BUL(EastCoast)2:MAR2:NAF2:CLY1:GAS1:BUR1:BRE1:NWG1:BUL(SouthCoast)1:NAO1:HOL1
444,1908FallR0,WAR2:UKR1:BLA1:SYR1:SKA1:LIV1:BAR1,WAR8:UKR7:GAL4:MOS4:NWY3:RUM3:SEV3:GOB2:BLA2:STP(NorthCoast)2:STP2:SKA2:SIL2:SWE2:FIN2:BUL(EastCoast)1:VIE1:ARM1:SYR1:LIV1:ANK1:BAR1
445,1908FallR9,SIL59:BER59:KIE58:NWY57:NTH45:SWE41:SEV35:DEN33:WAR33:HEL31:BLA30:UKR28:CON28:ARM27:BAR23:MOS22:TYS20:HOL19:NWG19:STP(NorthCoast)19:RUM19:SMY18:BEL18:MUN17:ANK16:GAL15:PRU15:AES13:BAL13:FIN12:..:CLY8:MAO8:PIC7:NAO7:BUR7:SKA7:IOS6:GRE4:BUL4:GOB4:EMS3:BUD3:IRS3:TUN3:LVP3:TYR3:POR3:VIE2:NAP2:SER2:SYR2:SPA1:GOL1:STP(SouthCoast)1:SPA(SouthCoast)1:BUL(SouthCoast)1:TRI1:PAR1:WMS1:ALB1,NWY92:SIL88:BER86:KIE79:NTH66:SEV63:SWE62:WAR60:DEN57:BLA48:UKR47:MOS45:CON39:HEL36:ARM35:RUM35:SMY33:ANK31:NWG30:PRU30:BAR29:HOL28:GAL26:MUN25:BAL24:FIN24:STP(NorthCoast)24:BEL22:TYS21:STP21:..:NAO10:CLY9:PIC8:LVP8:IOS8:GOB7:BUL7:EMS5:TYR5:TUN4:SYR4:BUD4:GRE4:POR3:WMS3:IRS3:NAP2:BUL(EastCoast)2:VIE2:SPA(SouthCoast)2:SER2:STP(SouthCoast)1:PAR1:TRI1:SPA1:NAF1:BUL(SouthCoast)1:PIA1:GOL1:ALB1
446,1908FallR41,NWY55:BER48:SIL46:WAR42:DEN41:KIE40:RUM34:BLA32:NTH31:SEV31:UKR29:PRU27:CON27:SWE25:GAL23:BAL21:AES21:BOH20:NWG20:SMY20:SKA17:HEL17:FIN17:ARM16:MOS15:BAR15:STP15:MUN13:IOS11:LIV11:..:BUD6:SER5:TYS5:LON5:SYR5:IRS4:EMS4:GOB4:NAO4:VIE3:RUH3:YOR3:TRI3:TUN3:NAP3:BUR3:WMS2:BUL(SouthCoast)2:WAL2:BEL2:MAO2:NAF1:APU1:TUS1:BRE1:PIC1:GOL1:STP(SouthCoast)1:TYR1:ADS1,WAR132:NWY126:PRU118:BER117:SEV101:RUM94:SIL92:DEN92:UKR84:KIE80:SWE65:BAL64:CON61:BLA59:ARM53:SMY50:NTH50:MOS46:GAL46:ANK45:STP40:LIV38:HEL37:AES36:NWG33:BOH33:STP(NorthCoast)33:BAR33:EDI32:FIN31:...:YOR8:RUH8:TYS7:VIE6:SER6:EMS6:IRS5:TUN5:WAL5:MAO5:BUL(EastCoast)5:BUR3:NAP3:BEL3:TRI3:BUL(SouthCoast)2:WMS2:PIC2:STP(SouthCoast)2:BRE2:APU2:VEN1:ALB1:TUS1:POR1:GAS1:TYR1:ADS1:GOL1:NAF1
