,in,out1,out2
143,1911SpringG,"MUN441,SIL347,TYR298,RUM280,WAR279,NTH257,GAL246,UKR240,RUH235,PRU232,BUR231,MOS217,BEL217,MAO213,TRI212,KIE196,BOH195,VIE184,LIV168,HOL167,ENC167,MAR149,DEN149,BER148,BRE140,SEV137,GAS134,BUD132,BAL111,SWE110,...,ALB51,EDI48,POR43,WMS28,TUS28,FIN27,SPA(SouthCoast)26,SKA25,ARM23,ROM22,NAF21,STP(NorthCoast)19,TYS19,GRE17,BAR16,APU15,TUN15,STP(SouthCoast)14,CON13,GOL12,SMY9,ANK8,SPA(NorthCoast)7,NAP7,SYR7,IOS7,AES6,BUL(SouthCoast)2,EDIVIACONVOY1,EMS1,Name:target,Length:79,dtype:int64","MUN1074,SIL689,KIE649,BER606,WAR542,RUH501,BUR489,NTH477,PRU471,TYR467,BEL461,DEN425,GAL402,BOH390,HOL351,UKR333,MOS326,LIV325,RUM322,MAO309,BAL294,VIE287,TRI279,ENC271,GAS268,SWE258,PIC242,STP239,MAR235,NWY212,...,SPA84,SKA83,POR81,ALB60,TUS57,STP(SouthCoast)45,STP(NorthCoast)44,SPA(SouthCoast)43,APU41,ROM39,BAR33,WMS33,ARM29,NAF25,TYS24,GRE22,GOL18,TUN17,CON16,SMY11,ANK11,IOS10,NAP10,SPA(NorthCoast)8,SYR8,AES6,BUL(SouthCoast)2,ADS1,EDIVIACONVOY1,EMS1,Name:target,Length:80,dtype:int64"
144,1911SpringA,"MUN465,TYR323,GAL291,VEN260,BOH240,BER221,SIL219,MOS218,ADS215,TRI205,IOS204,TUS202,RUM193,PIA190,TYS187,VIE184,WAR183,SEV160,CON158,UKR148,NAP141,BUL132,LIV128,STP126,ALB120,GRE120,SER119,TUN115,PRU104,ARM102,...,BEL29,PAR26,HOL26,SPA(SouthCoast)22,EMS21,BLA21,SWE20,BRE19,SPA18,PIC16,SYR13,DEN12,BUL(SouthCoast)11,ENC10,POR10,NTH7,LVP6,NAO4,SPA(NorthCoast)3,BUL(EastCoast)3,WAL3,IRS2,EDI2,LON2,NWG2,HEL1,YOR1,GOB1,BAR1,CLY1,Name:target,Length:77,dtype:int64","MUN787,TYR702,GAL632,TRI551,BOH484,VEN478,VIE474,RUM452,SIL422,WAR385,SER365,BUD353,MOS351,IOS348,GRE347,BER339,ADS327,PIA325,UKR321,BUL288,ALB278,SEV271,TUS268,TYS265,CON243,NAP237,LIV202,ROM197,STP185,PRU182,...,BUL(SouthCoast)51,HOL40,BLA38,EMS36,PAR34,SPA(SouthCoast)29,SPA29,SWE28,PIC28,SYR22,DEN20,BRE20,ENC12,POR10,NTH9,LVP6,IRS5,NAO4,SPA(NorthCoast)4,NWG4,WAL3,BUL(EastCoast)3,LON2,EDI2,HEL1,BAR1,SKA1,YOR1,CLY1,GOB1,Name:target,Length:78,dtype:int64"
145,1911SpringT,"IOS718,BUL584,TRI542,AES514,TYS496,GAL485,RUM437,VEN413,CON407,MOS393,WAR381,BUD346,VIE341,SER338,SEV303,TYR283,SIL273,WMS271,UKR269,TUN258,EMS254,TUS244,NAP238,BOH238,ROM232,ARM227,PIA225,ALB221,MAO209,MUN204,...,POR34,BRE34,WAL32,BUL(SouthCoast)31,KIE30,ENC29,NTH28,CLY28,NAO28,SPA27,RUH26,SWE25,EDI24,YOR23,PIC18,SYR17,BAR16,PAR13,DEN13,LVP12,BEL11,NWG10,BUL(EastCoast)8,SPA(NorthCoast)7,LON7,HOL4,STP(SouthCoast)3,STP(NorthCoast)2,BAL1,SKA1,Name:target,Length:79,dtype:int64","IOS1526,BUL1222,AES1104,RUM1028,CON951,TRI946,SEV822,GAL780,TYS754,MOS708,SER662,VEN653,EMS651,WAR598,GRE577,VIE572,ARM567,BUD563,ALB501,UKR496,WMS475,TYR448,TUN428,NAP427,ROM413,SMY389,ANK376,APU373,SIL358,TUS342,...,IRS50,BRE47,BUL(EastCoast)44,SPA42,NAO42,ENC40,CLY37,WAL37,SWE35,KIE33,NTH32,EDI27,RUH27,YOR23,BAR20,PIC20,SPA(NorthCoast)19,LVP18,NWG18,DEN16,PAR15,BEL11,LON9,HOL6,STP(SouthCoast)3,STP(NorthCoast)3,SKA2,GOB1,TUNVIACONVOY1,BAL1,Name:target,Length:81,dtype:int64"
146,1911SpringR,"MUN324,NWY298,KIE268,SIL266,RUM249,GAL245,NTH220,UKR197,BER194,SEV174,VIE174,PRU166,SER165,LIV160,CON156,SWE149,WAR147,BUD143,BOH137,TYR135,TRI134,DEN124,BLA119,MOS109,STP101,ARM97,BUL91,SMY88,HOL87,GOB83,...,LVP37,BAL34,IRS34,STP(NorthCoast)32,PIC32,VEN32,GAS25,PIA25,WMS25,BRE24,BUL(EastCoast)19,TYS17,BUL(SouthCoast)16,EMS16,TUN16,MAR15,ROM13,SYR13,NAP12,APU11,PAR9,NAF8,TUS8,POR7,GOL7,SPA5,SPA(SouthCoast)5,STP(SouthCoast)2,ADS2,SPA(NorthCoast)1,Name:target,Length:81,dtype:int64","WAR626,MUN604,UKR565,NWY552,RUM527,MOS527,GAL511,SIL497,BER484,KIE469,LIV453,SEV425,PRU379,STP372,NTH338,VIE313,SWE307,CON289,DEN267,BUD266,SER263,TYR254,BOH252,ARM227,BLA209,TRI208,GOB201,FIN185,BUL180,SMY172,...,HEL68,WAL64,MAO64,LVP58,IRS55,PIC51,SYR41,BUL(SouthCoast)40,PIA37,BUL(EastCoast)37,PAR35,GAS32,WMS31,BRE28,EMS28,MAR27,TYS26,TUN20,APU18,NAP18,ROM18,TUS12,POR11,SPA(SouthCoast)10,SPA10,STP(SouthCoast)10,NAF10,ADS8,GOL8,SPA(NorthCoast)1,Name:target,Length:81,dtype:int64"
147,1911FallE,"MAO579,MUN416,armyLON411,KIE366,DEN281,BER275,MOS265,WMS262,STP254,BEL241,NWY224,WAR222,HOL220,LON218,BUR214,TYS204,LIV199,ENC199,NTH199,MAR195,armyEDI195,SIL193,BRE175,SPA(SouthCoast)173,PRU163,GAS158,PAR153,RUH150,GOL150,fleetLVP146,...,VEN55,BUD55,NAP51,VIE51,GRE50,TYR45,HEL45,FIN44,SPA(NorthCoast)41,ARM35,APU32,ADS31,LVP31,STP(NorthCoast)30,BAR30,SER29,TRI29,EMS26,SKA23,CLY16,STP(SouthCoast)13,CON13,ALB12,SMY12,BUL12,SYR12,ANK7,BUL(SouthCoast)4,BLA1,KIEVIACONVOY1,Name:target,Length:87,dtype:int64","MAO1238,KIE876,MUN743,DEN720,armyLON703,STP626,NTH606,BER588,NWY585,LON568,ENC542,BEL534,WMS487,BRE475,MOS466,LIV452,HOL447,armyEDI416,PRU408,WAR389,TYS378,SWE358,BUR351,SPA(SouthCoast)347,fleetLON345,RUH341,fleetLVP333,YOR324,NWG323,GAS320,...,RUM89,SKA89,TYR87,BOH84,CLY82,VEN81,AES76,SPA(NorthCoast)67,BUD61,GRE60,VIE60,STP(SouthCoast)58,ARM48,APU42,ADS40,TRI37,EMS34,SER32,ANK24,ALB24,SMY23,SYR19,BUL18,CON17,BUL(SouthCoast)5,BLA2,KIEVIACONVOY1,BUL(EastCoast)1,PRUVIACONVOY1,GASVIACONVOY1,Name:target,Length:90,dtype:int64"
148,1911FallF,"MUN501,armyPAR313,TRI272,KIE265,TYS257,VEN253,BEL247,fleetBRE245,IOS244,TYR242,PIA227,NTH220,WMS217,RUH196,HOL191,NWY174,BER168,TUN168,MAO167,BUR162,fleetMAR148,armyMAR132,MAR132,TUS129,DEN126,ENC118,LON113,SIL110,GRE103,STP102,...,HEL50,BAL49,GAS47,BAR46,STP(NorthCoast)45,SPA45,ADS44,armyBRE43,YOR42,LIV40,SMY37,NAO36,GOB31,RUM30,CON28,MOS26,POR25,BUL23,EMS22,BUL(SouthCoast)22,CLY13,ARM12,PAR12,ANK12,SYR10,UKR10,SPA(NorthCoast)9,STP(SouthCoast)7,BLA6,SEV6,Name:target,Length:85,dtype:int64","MUN988,armyPAR692,MAR654,TYS566,BUR564,PIA539,VEN534,MAO526,BEL515,KIE511,TYR502,fleetBRE499,WMS482,IOS474,NTH411,HOL408,TRI393,RUH384,TUN370,ENC351,GAS324,PIC317,BRE305,SPA300,SPA(SouthCoast)300,armyMAR293,fleetMAR286,TUS279,GOL274,BER251,...,SKA98,FIN96,YOR95,armyBRE83,EMS83,PRU81,ADS80,BUD75,WAR75,CON75,BAL70,BAR64,HEL63,STP(NorthCoast)56,RUM52,SPA(NorthCoast)50,BUL50,LIV50,CLY48,MOS37,GOB37,BUL(SouthCoast)32,ANK18,ARM17,UKR15,SYR13,SEV13,STP(SouthCoast)9,BLA8,BUL(EastCoast)2,Name:target,Length:86,dtype:int64"
149,1911FallI,"armyVEN213,MAO200,MAR180,WMS169,IOS169,MUN164,TYR163,TRI159,RUM158,SEV150,armyROM131,PIA131,SPA(SouthCoast)129,VIE126,CON125,fleetNAP120,SER106,TUN103,TYS98,TUS98,VEN98,GAL94,BUD91,BUL88,BUR85,MOS83,BOH76,BRE75,AES74,GOL69,...,NAO31,ALB30,HOL30,NAP30,CLY29,LVP26,IRS25,BLA24,ROM22,EDI21,STP20,SYR19,ADS17,WAL17,YOR16,PRU15,SPA(NorthCoast)12,LIV11,NWY10,NWG10,BUL(EastCoast)10,DEN9,SKA7,SWE6,fleetVEN4,HEL3,BAR3,BAL2,FIN1,STP(NorthCoast)1,Name:target,Length:85,dtype:int64","MAR512,IOS482,TRI472,PIA461,WMS445,MAO435,VEN432,TYS429,armyVEN396,TUN386,TYR384,SPA(SouthCoast)304,MUN303,armyROM296,NAP292,fleetNAP288,RUM263,TUS257,ROM255,CON252,VIE252,GOL232,GAL206,SER206,APU205,GRE204,AES190,GAS183,BUD180,BUR178,...,RUH66,KIE65,IRS58,UKR57,LON55,HOL54,BLA53,NTH51,LVP48,CLY38,EDI35,STP35,WAL33,SYR33,SPA(NorthCoast)29,PRU26,NWG23,BUL(EastCoast)19,YOR18,NWY16,LIV14,DEN13,fleetVEN11,SKA9,SWE8,BAR7,HEL4,FIN2,BAL2,STP(NorthCoast)1,Name:target,Length:85,dtype:int64"
150,1911FallG,"MUN305,armyBER298,GAL288,WAR279,SIL263,MAO245,TYR244,armyKIE215,TRI209,armyMUN195,RUM194,NTH193,BEL190,VIE175,MOS172,SEV167,UKR163,BUR162,ENC160,MAR154,BUD146,BOH143,DEN141,RUH139,PRU129,NWY129,fleetKIE126,LIV126,GAS121,SER119,...,WMS29,WAL28,HEL28,TUS27,NAF25,GRE24,SKA21,GOB21,ALB20,ROM19,FIN19,TUN15,STP(NorthCoast)14,TYS13,APU13,GOL13,ANK12,STP(SouthCoast)11,IOS10,BAR10,CON9,SYR9,SMY8,SPA(NorthCoast)7,NAP6,BUL(SouthCoast)4,AES4,ADS3,EMS2,BLA1,Name:target,Length:85,dtype:int64","MUN941,WAR568,SIL540,KIE494,armyBER486,TYR481,GAL410,BEL385,BER381,armyKIE373,NTH371,PRU337,RUH324,BUR321,MAO319,DEN318,MOS314,armyMUN308,ENC307,VIE301,TRI297,BOH297,HOL293,LIV289,MAR258,NWY251,RUM237,UKR237,SWE234,BRE217,...,SPA(SouthCoast)62,POR53,ARM51,CLY43,TUS42,APU39,WMS38,STP(NorthCoast)35,ROM34,NAF31,GRE29,BAR25,NAP25,ALB23,STP(SouthCoast)23,TUN20,TYS18,ANK15,CON14,GOL14,IOS13,SYR12,SMY11,SPA(NorthCoast)11,BUL(SouthCoast)4,AES4,ADS4,BLA3,EMS2,BERVIACONVOY1,Name:target,Length:86,dtype:int64"
151,1911FallA,"MUN406,TYR272,WAR246,IOS238,armyVIE232,VEN198,GAL197,armyBUD197,BER193,BOH187,SIL180,MOS178,TRI174,fleetTRI147,RUM138,PIA137,LIV137,MAR121,TYS117,TUS117,STP117,BUL108,GRE105,SEV102,armyTRI102,WMS101,UKR100,TUN99,NAP87,ROM87,...,ARM35,BEL31,BUL(SouthCoast)27,BRE26,SPA25,HOL24,PAR24,SWE23,GAS22,DEN20,EMS18,PIC17,POR16,SYR13,NAO9,ENC8,NTH8,IRS7,BLA6,SPA(NorthCoast)6,WAL5,BUL(EastCoast)3,HEL3,LON3,EDI3,CLY3,NWG3,LVP2,STP(SouthCoast)1,BAL1,Name:target,Length:80,dtype:int64","MUN713,TRI505,TYR483,WAR434,GAL434,armyVIE413,IOS391,VEN379,RUM347,armyBUD345,BOH329,SIL315,VIE315,BER299,MOS294,GRE258,SER257,PIA244,BUL237,BUD228,fleetTRI219,UKR216,SEV212,LIV197,ALB197,armyTRI184,TUS177,ROM174,MAR173,TYS166,...,EMS50,SPA48,BEL45,DEN44,SYR39,PAR37,BRE36,GAS35,HOL34,SWE29,PIC26,POR19,BLA18,NAO9,NTH8,IRS8,ENC8,WAL7,SPA(NorthCoast)6,CLY4,BUL(EastCoast)4,LON4,HEL3,LVP3,EDI3,NWG3,BAR1,SKA1,STP(SouthCoast)1,BAL1,Name:target,Length:82,dtype:int64"
152,1911FallT,"IOS833,RUM537,armyCON502,GAL460,TYS448,TRI423,SEV402,WAR389,VEN386,MOS369,TYR335,SER322,VIE307,fleetSMY303,armyANK296,BUD293,TUN288,MUN278,BUL271,WMS266,NAP265,UKR262,CON260,ROM244,SIL233,MAR227,PIA202,LIV195,MAO185,GRE177,...,KIE38,ANK32,BUR31,NWG30,SWE29,ENC29,WAL28,SPA28,RUH24,FIN23,fleetANK22,BUL(SouthCoast)19,YOR17,IRS17,PIC16,CLY16,BEL15,EDI13,NTH11,SPA(NorthCoast)10,DEN10,SYR8,HOL6,BUL(EastCoast)4,BAR2,STP(SouthCoast)2,SKA1,BAL1,STP(NorthCoast)1,VENVIACONVOY1,Name:target,Length:86,dtype:int64","IOS1636,RUM1117,armyCON911,SEV904,TRI796,SER725,BUL710,GAL700,TYS697,CON635,BUD589,VEN588,fleetSMY586,MOS583,GRE582,WAR570,armyANK520,UKR515,AES502,VIE475,TYR441,TUN438,NAP435,ROM385,WMS378,ALB344,MUN331,MAR311,SMY311,SIL309,...,NAO56,FIN54,LON52,LVP47,SPA42,SWE39,BUR38,NWG36,SYR34,BUL(EastCoast)32,WAL30,RUH24,IRS24,PIC19,YOR18,SPA(NorthCoast)17,BEL17,CLY16,EDI15,DEN12,NTH11,HOL7,BAR3,SKA2,STP(SouthCoast)2,HEL1,BULVIACONVOY1,BAL1,VENVIACONVOY1,STP(NorthCoast)1,Name:target,Length:88,dtype:int64"
153,1911FallR,"MUN319,SIL244,RUM223,BER209,GAL199,KIE191,BUD184,NWY181,armyMOS175,armyWAR175,NTH174,CON166,DEN164,TRI150,VIE145,WAR141,SWE136,SER135,SEV135,fleetSTP(NorthCoast)130,HOL130,RUH119,GRE116,BUL116,TYR114,NWG111,EDI93,UKR90,BEL89,BOH87,...,NAO30,SKA29,BUL(SouthCoast)27,STP(NorthCoast)25,BUL(EastCoast)24,HEL23,fleetSTP(SouthCoast)22,PIC22,GOL21,GAS20,WAL19,MAR18,NAP17,STP(SouthCoast)17,PAR16,TYS15,IRS14,PIA14,APU13,WMS13,ROM12,TUS11,POR10,GOB9,SYR8,ADS6,SPA(SouthCoast)5,NAF5,SPA5,LVPVIACONVOY1,Name:target,Length:88,dtype:int64","MUN572,WAR504,RUM454,SIL430,GAL427,NWY398,MOS377,BER369,SEV354,KIE322,CON320,armyWAR305,BUD285,LIV281,NTH278,VIE274,armyMOS274,UKR271,STP262,DEN252,SWE245,PRU234,TRI221,BOH211,SER203,TYR194,BUL187,armySEV181,fleetSTP(NorthCoast)179,HOL175,...,BRE50,NAO46,fleetSTP(SouthCoast)45,WAL42,MAR38,BUL(SouthCoast)38,SYR37,TUN36,PIC31,GOB30,STP(SouthCoast)28,IRS25,TYS25,GOL25,GAS24,PIA24,NAP22,WMS20,PAR19,APU17,TUS16,POR16,ROM15,NAF11,ADS9,SPA(SouthCoast)8,SPA7,BULVIACONVOY1,SPA(NorthCoast)1,LVPVIACONVOY1,Name:target,Length:90,dtype:int64"
154,1912SpringE,"MAO410,LON370,MUN331,KIE269,BER245,BEL244,MAR231,DEN229,WMS222,MOS222,ENC201,STP197,NWY194,EDI192,SPA(SouthCoast)183,RUH176,HOL172,WAR164,LIV163,TYS161,GAS155,NTH154,TUN146,PRU143,BUR142,NAO136,SWE118,SIL117,PIA109,YOR101,...,VEN51,GOB51,POR49,ROM45,SKA44,NAP42,BAR42,HEL40,APU40,SPA39,BUD35,SMY32,LVP31,SPA(NorthCoast)25,ANK24,ARM20,CLY20,VIE19,STP(NorthCoast)18,TRI16,AES16,STP(SouthCoast)13,BUL12,CON10,EMS10,ADS10,SYR7,ALB7,SER5,BUL(SouthCoast)2,Name:target,Length:79,dtype:int64","MAO915,LON724,KIE613,ENC562,MUN536,NTH533,NWY520,DEN504,BEL468,BER462,EDI448,STP443,WMS412,LIV357,MOS342,MAR341,HOL337,RUH315,SPA(SouthCoast)304,TYS292,GAS292,SWE291,IRS282,NWG282,WAL277,BRE274,BUR272,PRU263,NAO261,YOR258,...,POR94,SKA92,RUM86,TYR72,STP(NorthCoast)70,GRE69,VEN67,ROM66,NAP64,APU58,STP(SouthCoast)47,VIE44,SPA(NorthCoast)42,SMY41,AES39,BUD37,ARM36,ANK31,ADS21,BLA19,TRI19,BUL17,CON17,EMS16,SYR13,ALB12,SER7,BUL(SouthCoast)6,DENVIACONVOY1,GASVIACONVOY1,Name:target,Length:82,dtype:int64"
155,1912SpringF,"MUN320,BUR262,TYS252,KIE203,ENC191,MAO190,HOL187,IOS176,PIA173,GOL164,TYR164,RUH145,MAR139,PIC138,TRI136,WMS128,NTH126,VEN125,BEL125,TUN122,BER113,NWY113,DEN96,SIL91,TUS89,NAP86,APU85,BOH85,VIE85,NWG83,...,ADS36,LON35,WAL32,EMS29,SPA28,MOS28,SKA27,WAR25,IRS25,RUM25,SMY24,FIN24,CON23,NAO23,STP(NorthCoast)20,HEL19,LVP17,GOB16,BUL15,BUL(SouthCoast)13,POR13,SYR10,UKR8,SPA(NorthCoast)6,SEV4,ANK4,BLA4,ARM3,BUL(EastCoast)2,STP(SouthCoast)2,Name:target,Length:81,dtype:int64","BUR723,MUN653,MAO567,TYS477,MAR468,WMS429,PIA429,ENC428,GOL395,KIE390,IOS383,RUH378,BEL343,PIC336,GAS319,TYR315,VEN314,HOL296,TUN263,BRE253,SPA(SouthCoast)241,NTH234,TRI231,TUS221,BER167,APU167,NAP164,NWY155,POR153,PAR145,...,BAR70,CLY69,GAL68,LIV68,PRU65,LVP63,ADS62,SKA60,BAL59,BUL(SouthCoast)42,CON39,SMY38,WAR37,MOS34,HEL33,FIN32,RUM32,STP(NorthCoast)31,SPA(NorthCoast)27,ARM26,BUL25,GOB24,SYR14,UKR13,SEV9,BLA8,ANK7,STP(SouthCoast)3,BUL(EastCoast)2,PIAVIACONVOY1,Name:target,Length:82,dtype:int64"
156,1912SpringI,"TYR148,VEN144,MAO142,TYS134,MAR133,SPA(SouthCoast)123,IOS114,TRI111,PIA94,RUM93,TUS89,WMS85,CON82,VIE79,GAL73,GOL72,GAS70,BOH69,AES69,TUN64,NAF63,MUN62,UKR60,APU59,SER59,RUH56,SIL55,BUL55,BUD55,SEV54,...,POR27,BLA24,NTH24,ANK24,IRS19,BUL(SouthCoast)19,LON19,NWG18,KIE18,LVP17,WAL17,HOL16,CLY15,BER14,ADS14,PRU11,SYR11,YOR10,EDI10,SPA(NorthCoast)9,DEN8,SWE7,BUL(EastCoast)6,NWY6,STP4,BAR4,FIN3,SKA2,HEL2,STP(NorthCoast)1,Name:target,Length:78,dtype:int64","VEN495,TYS491,TRI385,TYR380,IOS372,MAR332,MAO324,PIA315,WMS294,TUS268,NAP261,SPA(SouthCoast)240,VIE218,TUN209,GOL196,ROM186,GAL182,BOH168,CON162,MUN161,APU159,RUM158,SPA157,GAS149,AES141,BUD140,SER134,ALB134,NAF133,BUR126,...,MOS45,BLA45,LVP44,KIE44,BUL(SouthCoast)42,NTH41,IRS40,HOL36,LIV35,PRU34,BER33,NWG33,CLY31,LON31,SYR28,YOR23,EDI22,SPA(NorthCoast)21,BUL(EastCoast)14,NWY13,DEN11,SWE10,BAR9,STP8,FIN5,HEL3,SKA3,GOB1,ROMVIACONVOY1,STP(NorthCoast)1,Name:target,Length:80,dtype:int64"
157,1912SpringG,"MUN270,GAL229,TYR223,WAR214,BUR191,SIL183,UKR163,NTH163,BOH138,KIE138,MOS134,BUD131,VIE128,MAO128,HOL121,RUM120,DEN119,SER119,RUH105,GAS103,BEL102,MAR101,SEV100,BRE99,LIV97,PRU93,TRI91,ENC87,NAO78,BER76,...,CLY30,LVP28,ALB27,SKA26,ARM24,TUS24,WMS23,SPA(SouthCoast)23,FIN21,POR20,TUN18,ROM17,GRE16,TYS14,GOL11,APU11,STP(NorthCoast)10,BAR10,SYR9,SMY9,NAP9,ANK7,IOS6,EMS4,AES4,BLA3,SPA(NorthCoast)3,STP(SouthCoast)3,BUL(SouthCoast)2,HOLVIACONVOY1,Name:target,Length:80,dtype:int64","MUN737,SIL422,BER416,KIE399,WAR367,BUR351,TYR324,GAL316,BOH304,NTH274,DEN272,RUH246,MOS234,UKR232,HOL232,PRU222,VIE221,BEL217,GAS212,LIV204,MAR200,MAO192,BAL190,SWE189,BUD188,NWY184,STP179,TRI164,ENC162,HEL162,...,BUL44,CON44,CLY41,TUS37,WMS32,POR32,ALB32,SPA(SouthCoast)31,STP(SouthCoast)30,STP(NorthCoast)30,ARM29,ROM27,GRE23,BAR21,TUN21,APU18,TYS17,GOL16,NAP13,ANK10,SYR10,SMY9,IOS7,EMS5,SPA(NorthCoast)5,AES5,BLA3,BUL(SouthCoast)2,PRUVIACONVOY1,HOLVIACONVOY1,Name:target,Length:81,dtype:int64"
158,1912SpringA,"MUN364,GAL209,TYR195,SIL171,TRI166,VEN165,RUM155,IOS149,BOH144,BER125,MOS125,ADS121,WAR119,PIA104,TYS98,NAP92,LIV90,CON89,TUS88,SEV86,ALB82,ROM79,KIE79,VIE79,BUL75,TUN74,SER72,BUD69,NWY68,UKR66,...,NAF17,HOL17,BEL16,BRE15,PAR14,PIC14,SWE13,BUL(SouthCoast)11,BLA10,SYR8,SPA(NorthCoast)6,NTH5,POR5,ENC4,NWG4,LVP4,BUL(EastCoast)3,EDI3,YOR3,NAO3,WAL3,BAL2,LON2,STP(SouthCoast)2,IRS2,SKA2,GOB1,TUNVIACONVOY1,STP(NorthCoast)1,CLY1,Name:target,Length:80,dtype:int64","MUN560,GAL518,TRI420,TYR410,RUM360,VEN303,VIE300,SIL297,BOH292,BUD243,IOS240,WAR237,PIA235,SER234,MOS221,ADS188,ALB184,CON181,BUL181,BER171,TUS165,SEV160,GRE160,UKR150,ROM145,KIE138,NAP138,LIV136,TYS135,PRU111,...,BEL26,HOL24,BLA23,DEN23,NAF22,BRE20,SWE20,PIC19,PAR17,SYR13,POR11,SPA(NorthCoast)6,LVP6,BUL(EastCoast)6,NWG6,ENC5,NTH5,NAO5,EDI3,SKA3,YOR3,WAL3,BAL2,IRS2,STP(SouthCoast)2,LON2,TUNVIACONVOY1,GOB1,CLY1,STP(NorthCoast)1,Name:target,Length:80,dtype:int64"
159,1912SpringT,"IOS464,BUL436,TYS331,TRI321,GAL304,AES303,RUM281,WAR272,CON272,MOS257,TYR248,VIE239,VEN233,SEV227,WMS217,BUD195,TUN182,BOH177,UKR174,SER160,PIA153,SIL148,TUS147,GRE146,MAO138,LIV136,ROM135,ALB132,ARM129,APU127,...,POR31,GAS26,BRE25,ENC23,SPA18,IRS17,NWY17,PIC17,KIE16,NWG14,NTH12,LVP12,LON10,DEN10,WAL9,BEL8,CLY8,SPA(NorthCoast)7,BUL(EastCoast)7,BUL(SouthCoast)7,PAR5,EDI5,RUH5,YOR5,SYR4,HOL3,STP(SouthCoast)2,STP(NorthCoast)2,SKA2,HEL1,Name:target,Length:78,dtype:int64","IOS958,BUL918,CON712,AES685,RUM674,TRI634,TYS581,SEV567,GAL510,MOS442,GRE438,SER413,VEN391,WAR388,VIE381,BUD381,UKR372,ALB367,WMS364,TYR319,ARM316,EMS307,TUN302,ANK265,PIA256,APU255,ROM247,NAP246,SMY245,BOH232,...,IRS40,GAS37,BRE34,SPA33,ENC33,NWG23,KIE22,PIC21,SYR20,BUL(EastCoast)18,WAL16,SPA(NorthCoast)16,NTH15,LVP14,LON12,DEN11,CLY11,BEL10,RUH8,EDI7,PAR7,HOL6,YOR5,STP(NorthCoast)2,HEL2,SKA2,STP(SouthCoast)2,BULVIACONVOY1,APUVIACONVOY1,BAR1,Name:target,Length:81,dtype:int64"
160,1912SpringR,"MUN247,NWY166,RUM153,GAL144,TYR142,KIE137,SIL118,BER117,DEN106,VIE104,UKR102,BUD97,BLA91,LIV87,NTH79,SEV78,TRI75,NWG75,BOH72,CON72,WAR71,STP69,SWE64,MOS64,SER63,PRU62,RUH61,NAO59,BAR58,BEL58,...,PIC23,WAL21,HEL21,SKA21,BUL(EastCoast)19,IRS19,GOB18,STP(SouthCoast)17,TYS16,STP(NorthCoast)15,SYR15,PAR15,BUL(SouthCoast)14,APU12,WMS12,ROM12,GAS10,TUS9,EMS9,BRE9,NAP8,MAR8,NAF8,TUN8,ADS6,POR5,SPA4,SPA(SouthCoast)3,SPA(NorthCoast)2,GOL2,Name:target,Length:81,dtype:int64","MUN427,GAL372,SIL353,MOS338,RUM327,NWY320,WAR308,LIV306,UKR296,BER265,SEV231,STP227,KIE225,BUD209,TYR191,VIE190,PRU184,DEN183,BLA162,SWE155,CON154,BOH151,TRI124,NTH122,FIN120,SER116,NWG113,ARM102,RUH98,BAR93,...,SYR40,BUL(SouthCoast)40,STP(NorthCoast)36,LON36,PIC35,WAL34,PIA32,HEL32,IRS32,BUL(EastCoast)26,SPA(SouthCoast)24,STP(SouthCoast)24,TYS20,BRE16,EMS16,WMS16,NAP15,PAR15,APU14,ROM14,GAS14,TUS12,NAF11,TUN11,MAR10,POR9,ADS9,SPA4,SPA(NorthCoast)3,GOL2,Name:target,Length:81,dtype:int64"
161,1912FallE,"MAO342,MUN331,KIE274,MAR238,DEN237,armyLON232,STP223,BER206,NWY196,BUR189,armyEDI189,BEL185,WMS185,TYS177,SPA(SouthCoast)173,fleetLON170,ENC165,WAR162,HOL152,MOS151,LIV141,TUN139,armyLVP134,SWE133,BAL129,RUH125,NTH123,PRU123,LON120,SIL118,...,ROM50,NAP48,TYR47,NWG42,VIE37,FIN37,GRE37,GOB37,TRI35,LVP34,SPA(NorthCoast)31,SER29,BUD28,SPA28,ANK25,CLY23,STP(NorthCoast)20,STP(SouthCoast)19,APU17,ARM15,AES15,BAR15,CON14,BUL11,EMS10,ADS9,ALB8,BUL(SouthCoast)4,SYR3,BUL(EastCoast)1,Name:target,Length:86,dtype:int64","MAO769,KIE567,MUN529,DEN508,STP470,NWY457,armyLON422,BEL411,ENC386,BER377,NTH372,MAR346,SWE335,fleetLON326,armyEDI322,LON319,HOL314,WMS312,LIV296,BUR294,BRE274,TYS274,WAR260,WAL259,MOS257,SPA(SouthCoast)250,BAL246,NAO244,PRU235,RUH233,...,VEN89,NAP89,STP(NorthCoast)86,FIN85,SPA77,ROM73,BAR73,SMY65,TYR64,SPA(NorthCoast)63,CLY58,STP(SouthCoast)52,ANK50,GRE49,VIE43,TRI42,BUD37,SER30,APU26,CON24,AES23,ARM21,EMS20,BUL18,ALB18,ADS14,SYR6,BUL(SouthCoast)5,BUL(EastCoast)1,BLA1,Name:target,Length:87,dtype:int64"
